Data/Hora,Pergunta,Trechos Utilizados,Resposta do Assistente,Avaliação Manual
2026-02-22 20:43:46,"Sou servidor e meu margem consignável é estável, isso facilita de verdade? Considerando as regras vigentes?","588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A | 281: úblico Federal Servidor Público Estadual Servidor Público Municipal CLASSE 3 – Trabalhadores, Administradores e assemelhados Diretor de Empr | 270: PENSÃO ESPECIAL PARA AS PESSOAS ATINGIDAS PELA HANSENÍASE * Exceto para crédito consignado. anexo iii – natureza da ocupação e tabela de ocu",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:47,Como registrar exceção normativa quando há dúvida sobre cadastro negativo? Considerando as regras vigentes?,"450: nhão Universal/Total de Bens | Há comunicação de todos os bens dos cônjuges, independente da época da aquisição, exceto os casos previstos n | 451: como vendedores. | Ambos assinam como compradores. Comunhão Parcial de Bens | Há comunicação de todos os bens adquiridos na constância do ca | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 224: pagamento do proponente é calculada considerando as informações de renda e as características socioeconômicas do tomador ou do grupo familia",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:47,Existe mitigação permitida quando o cliente apresenta participação em financiamento ativo de baixo impacto? Considerando as regras vigentes?,"36: mais adequados para os clientes. A proposta de crédito a ser analisada considera as condições do cliente para o crédito pretendido, o impact | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 235: em a Avaliação. Clientes detentores de contrato ativo de crédito consignado Programa Auxílio Brasil (PAB) possuem política de aprovação dife | 865: PF FORMALIZAÇÃO DA CONTRATAÇÃO PELO APLICATIVO – APP HABITAÇÃO CAIXA Acessa diariamente o SIOPI, menu Proposta online, opção “consulta outra",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:47,Quais requisitos de validade e integridade documental se aplicam ao certidão de casamento no processo habitacional? No cenário de primeira moradia?,"237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 239: do os últimos 30 dias. O número de solicitações de avaliações de risco habitacional está limitado a 41, considerando a validade da avaliação | 401: OCIAL – PROGRAMA CARTA DE CRÉDITO FGTS/PMCMV Para direito a 100% de desconto, é necessária a participação de pelos menos dois proponentes no",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:47,Como identificar corretamente a valor de avaliação no processo de enquadramento do cliente? Considerando as regras vigentes?,"238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 239: do os últimos 30 dias. O número de solicitações de avaliações de risco habitacional está limitado a 41, considerando a validade da avaliação",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:47,Como apurar renda média de renda sazonal quando há forte oscilação mensal? Considerando as regras vigentes?,"128: entos mensais na CAIXA. O cadastramento da renda é realizado considerando os últimos seis meses do extrato da conta CAIXA (corrente ou popan | 144: ito cujo CPF consta como titular da nota apresentada. Notas fiscais com mais de um favorecido, a renda é utilizada somente pelo titular da n | 371: roveniente de vínculo empregatício, o somatório do(s) contracheque(s); para renda proveniente de atividade sem vínculo empregatício, obrigat | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor, ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:47,"Se eu quitei dívida ontem, já consigo seguir ou demora pra limpar? No cenário de primeira moradia?","67: l timbrado, datado e assinado), onde constava dívida vencida ou em prejuízo, informando que não há dívidas em atraso para o cliente. Para cl | 795: para 720 dias, deve-se pedir à Agência abertura de chamada no Portal de Atendimento do portal da CEOPF, para que façam a alteração do laudo. | 61: . registros no scr – dívida vencida ou prejuízo Os registros de dívidas vencidas ou créditos baixados em prejuízo no SCR são restritivos par | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:48,Quando o CNH deve ser atualizado para evitar exigência complementar? Pode detalhar por favor?,"501: a a concessão de valor complementar ao financiamento original, mesmo quando houver alteração do projeto ou substituição de material. PLANO D | 367: e renda do(s) proponente(s) e promover novo enquadramento. A apuração de renda para proponente com vínculo empregatício deve ser, nos casos  | 368: a. Quando apresentado contracheque para comprovação de renda, o cliente deve ser questionado quanto à existência de mais de um documento (co | 884: devendo o endereço ser igual ao incluído no sistema. Em caso de indicação de ressalva em contratos enquadrados como Nato-Digital, os ajustes",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:48,"Se eu mudar de cidade, muda o teto do imóvel na hora? Pode detalhar por favor?","899: cula seja o mesmo do endereço constante no CIWEB/SIOPI; registro da compra e venda e uso dos recursos da CV FGTS, se houver; cancelamento de | 881: e ressaltar que na eventual discordância em registrar, compete ao(s) devedor(es) providenciar a regularização. Se o endereço do imóvel estiv | 520: o do primeiro encargo. O devedor pode optar por data de vencimento diferente daquela da assinatura do contrato. O novo vencimento ocorre no  | 900: garantia em favor da CAIXA; páginas do contrato contendo: Quadros “A” a “F” (se houver), cláusulas/itens iniciais do contrato até “DESTINAÇÃ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:48,Como tratar divergência entre declaração de imposto de renda e extrato bancário na esteira de conformidade? No cenário de primeira moradia?,"78: enefício Previdenciário – INSS e Auxílios; Extrato de Conta Salário/Aposentadoria; Declaração do Empregador; Contrato de Aluguel; Notas fisc | 79: s documentos estão descritos no item [MN, 3.6.4]. Para comprovação da Renda Formal é preferível a utilização de documentos como: Contrachequ | 371: roveniente de vínculo empregatício, o somatório do(s) contracheque(s); para renda proveniente de atividade sem vínculo empregatício, obrigat | 86: do, o mês de referência do pagamento, os rendimentos a que tem direito e os descontos, se houver. Quando no contracheque constar como fonte ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:48,Em quais casos o RG pode ser substituído por documento equivalente? Pode detalhar por favor?,"583: nforma ao cliente o objetivo do produto, suas características, de acordo com o seu perfil e valor pretendido. Esclarece aos clientes que seu | 260: duas autorizações em avaliação, a agência não pode realizar novas inclusões e o processo deve ser internalizado. São monitoradas pela GERIV  | 226: lmente com uma defasagem média de 2 meses. A partir dessas informações o sistema de risco de crédito efetua os cálculos para encontrar a cap | 677: o “Assinatura CAIXA/Canal Parceiro”, assinar e arquivar no dossiê. Os procedimentos operacionais detalhados dos procedimentos constam na Car",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:48,Como a análise de crédito considera servidor público na renda formal de um proponente CLT? Isso muda por cidade?,"270: PENSÃO ESPECIAL PARA AS PESSOAS ATINGIDAS PELA HANSENÍASE * Exceto para crédito consignado. anexo iii – natureza da ocupação e tabela de ocu | 271: ador sem vínculo de emprego; empregado titular ou proprietário de empresa; servidor público da administração direta; servidor público de aut | 7: A DA OCUPAÇÃO E TABELA DE OCUPAÇÃO RENDA FORMAL,28 5.4	ANEXO IV – TABELA DE OCUPAÇÃO RENDA INFORMAL,32 TÍTULO ANÁLISE DE RISCO DE CRÉDITO E  | 280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:48,"Como a régua de crédito trata participação em financiamento ativo para aprovação, exigência de ajuste ou reprovação? Isso muda por cidade?","235: em a Avaliação. Clientes detentores de contrato ativo de crédito consignado Programa Auxílio Brasil (PAB) possuem política de aprovação dife | 234: il. As avaliações podem não ser finalizadas devido a erro de validação ocasionado por alterações no cadastro do cliente ou erro de preenchim | 321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c | 148: ra; Trabalhador agrícola; Trabalhador da pecuária; Trabalhador florestal; Trabalhador da pesca; Proprietário de estabelecimento agrícola, da",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:49,Qual checklist mínimo inclui extrato do FGTS para contratação sem pendências? No cenário de primeira moradia?,"125: te pagadora na qual o cliente possui vínculo empregatício ou com o CNPJ do INSS 29.979.036/0001-40 para clientes autônomos ou sem vínculo em | 834: e Imóvel, para a última parcela deve ser informado o percentual de, no mínimo, 20%. Para Construção em Terreno Próprio ou Aquisição de Terre | 826: nações no SIOPI. Nos casos de contratação com carência Calamidade RS descrita no normativo principal, seleciona o Código de Convênio = 10000 | 809: ação da conformidade. Para comprovação do tempo mínimo de 3 anos de trabalho sob regime do FGTS, acessa o SIOPI, opção “Serviços”, “Consulta",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:49,Em quais casos o CNH pode ser substituído por documento equivalente? Pode detalhar por favor?,"583: nforma ao cliente o objetivo do produto, suas características, de acordo com o seu perfil e valor pretendido. Esclarece aos clientes que seu | 260: duas autorizações em avaliação, a agência não pode realizar novas inclusões e o processo deve ser internalizado. São monitoradas pela GERIV  | 226: lmente com uma defasagem média de 2 meses. A partir dessas informações o sistema de risco de crédito efetua os cálculos para encontrar a cap | 677: o “Assinatura CAIXA/Canal Parceiro”, assinar e arquivar no dossiê. Os procedimentos operacionais detalhados dos procedimentos constam na Car",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
